date,city,temperature_C,wind_speed_km_h,solar_radiation_W_m2
2024-12-25 00:00:00,Garoua,32.86,19.65,268.86
2024-12-26 00:00:00,Garoua,20.98,2.01,595.05
2024-12-27 00:00:00,Garoua,34,6.85,951.16
2024-12-28 00:00:00,Garoua,27.24,2.2,150.16
2024-12-29 00:00:00,Garoua,34.56,6.65,867.22
2024-12-30 00:00:00,Garoua,23.8,6.14,542.43
2024-12-31 00:00:00,Garoua,32.19,10.3,819
2019-01-01 00:00:00,Ebolowa,34.84,17.96,862
2019-01-02 00:00:00,Ebolowa,29.68,3.58,524.43
2019-01-03 00:00:00,Ebolowa,29.54,14.2,547.65
2019-01-04 00:00:00,Ebolowa,26.03,15.69,805.16
2019-01-05 00:00:00,Ebolowa,24.13,1,955.34
2019-01-06 00:00:00,Ebolowa,26.85,4.84,331.32
2019-01-07 00:00:00,Ebolowa,23.86,0.11,724.69
2019-01-08 00:00:00,Ebolowa,33.33,9,923.08
2019-01-09 00:00:00,Ebolowa,29.87,19.9,818.06
2019-01-10 00:00:00,Ebolowa,25.96,18.56,191.05
2019-01-11 00:00:00,Ebolowa,28.32,14.47,992.7
2019-01-12 00:00:00,Ebolowa,30.48,7.62,749.3
2019-01-13 00:00:00,Ebolowa,25.13,13.21,780.02
2019-01-14 00:00:00,Ebolowa,29.46,14.46,310.74
2019-01-15 00:00:00,Ebolowa,25.93,3.78,553.8
2019-01-16 00:00:00,Ebolowa,28.59,10.71,177.27
2019-01-17 00:00:00,Ebolowa,20.54,17.64,942.72
2019-01-18 00:00:00,Ebolowa,30.52,12.96,123.21
2019-01-19 00:00:00,Ebolowa,20.32,9.36,307.97
2019-01-20 00:00:00,Ebolowa,25.18,12.89,811.26
2019-01-21 00:00:00,Ebolowa,25.84,8.31,645.72
2019-01-22 00:00:00,Ebolowa,34.94,9.63,605.41
2019-01-23 00:00:00,Ebolowa,20.96,1.45,131.4
2019-01-24 00:00:00,Ebolowa,29.26,3.18,306.91
2019-01-25 00:00:00,Ebolowa,32.36,2.64,194.81
2019-01-26 00:00:00,Ebolowa,22.84,1.59,994.47
2019-01-27 00:00:00,Ebolowa,22.33,9.2,825.74
2019-01-28 00:00:00,Ebolowa,32.78,5.6,382.36
2019-01-29 00:00:00,Ebolowa,31.58,10.51,861.01
2019-01-30 00:00:00,Ebolowa,33.11,10.22,106.38
2019-01-31 00:00:00,Ebolowa,24.86,9.42,852.27
2019-02-01 00:00:00,Ebolowa,28.03,13.49,597.65
2019-02-02 00:00:00,Ebolowa,34.06,8.68,502.12
2019-02-03 00:00:00,Ebolowa,33.61,6.31,638.75
2019-02-04 00:00:00,Ebolowa,21.14,7.27,348.93
2019-02-05 00:00:00,Ebolowa,21.57,13.63,750.5
2019-02-06 00:00:00,Ebolowa,21.47,0.71,225.82
2019-02-07 00:00:00,Ebolowa,21.56,2.8,876.46
2019-02-08 00:00:00,Ebolowa,28.53,8,931.35
2019-02-09 00:00:00,Ebolowa,26.43,19.45,921.52
2019-02-10 00:00:00,Ebolowa,20.45,6.15,117.84
2019-02-11 00:00:00,Ebolowa,27.13,19.35,894.32
2019-02-12 00:00:00,Ebolowa,21.18,8.02,381.44
2019-02-13 00:00:00,Ebolowa,32,3.6,498.44
2019-02-14 00:00:00,Ebolowa,33.35,11.59,716.65
2019-02-15 00:00:00,Ebolowa,26.24,14.75,394.84
2019-02-16 00:00:00,Ebolowa,27.28,19.69,511.47
2019-02-17 00:00:00,Ebolowa,24.79,15.69,320.64
2019-02-18 00:00:00,Ebolowa,24.32,10.09,579.72
2019-02-19 00:00:00,Ebolowa,25.7,7.52,529.75
2019-02-20 00:00:00,Ebolowa,20.85,19.36,708.39
2019-02-21 00:00:00,Ebolowa,29.55,2.86,314.52
2019-02-22 00:00:00,Ebolowa,31.61,6.44,976.02
2019-02-23 00:00:00,Ebolowa,24.99,18.96,496.44
2019-02-24 00:00:00,Ebolowa,30.81,15.33,308.68
2019-02-25 00:00:00,Ebolowa,34.03,4.83,130.01
2019-02-26 00:00:00,Ebolowa,28.9,1.01,167.29
2019-02-27 00:00:00,Ebolowa,24.68,13.21,867.59
2019-02-28 00:00:00,Ebolowa,24.62,7.84,579.33
2019-03-01 00:00:00,Ebolowa,30.66,19.21,412.5
2019-03-02 00:00:00,Ebolowa,24.24,0.02,572.12
2019-03-03 00:00:00,Ebolowa,33.26,13.35,380.47
2019-03-04 00:00:00,Ebolowa,24.31,0.59,481.38
2019-03-05 00:00:00,Ebolowa,27.35,5.76,668.07
2019-03-06 00:00:00,Ebolowa,34.04,13.17,778.62
2019-03-07 00:00:00,Ebolowa,22.34,10.1,155.81
2019-03-08 00:00:00,Ebolowa,32.67,4.99,477.32
2019-03-09 00:00:00,Ebolowa,28.45,15.05,904.14
2019-03-10 00:00:00,Ebolowa,33.6,17.12,303.39
2019-03-11 00:00:00,Ebolowa,22.8,17.82,149.15
2019-03-12 00:00:00,Ebolowa,28.66,9.98,353.83
2019-03-13 00:00:00,Ebolowa,23.83,10.65,338.96
2019-03-14 00:00:00,Ebolowa,24.52,7.42,348.33
2019-03-15 00:00:00,Ebolowa,30.33,0.81,240.01
2019-03-16 00:00:00,Ebolowa,32.62,15.53,951.97
2019-03-17 00:00:00,Ebolowa,23.44,13.68,868.03
2019-03-18 00:00:00,Ebolowa,21.36,4.52,961.44
2019-03-19 00:00:00,Ebolowa,34.63,16.03,271.5
2019-03-20 00:00:00,Ebolowa,30.31,18.33,314.71
2019-03-21 00:00:00,Ebolowa,24.71,1.47,406.4
2019-03-22 00:00:00,Ebolowa,26.79,11.65,798.36
2019-03-23 00:00:00,Ebolowa,20.03,13.51,868.43
2019-03-24 00:00:00,Ebolowa,31.2,2.3,452.17
2019-03-25 00:00:00,Ebolowa,22.78,16.27,279.75
2019-03-26 00:00:00,Ebolowa,31.56,5.05,846.43
2019-03-27 00:00:00,Ebolowa,24.49,10.84,572.53
2019-03-28 00:00:00,Ebolowa,28.38,4.43,886.81
2019-03-29 00:00:00,Ebolowa,21.94,14.36,199.4
2019-03-30 00:00:00,Ebolowa,32.58,19.64,879.83
2019-03-31 00:00:00,Ebolowa,28.53,7.55,601.58
2019-04-01 00:00:00,Ebolowa,27.35,18.25,449.37
2019-04-02 00:00:00,Ebolowa,20.31,14.22,505.26
2019-04-03 00:00:00,Ebolowa,27.93,19.3,600.72
2019-04-04 00:00:00,Ebolowa,30.74,4.28,553.75
2019-04-05 00:00:00,Ebolowa,29.06,16.57,998.28
2019-04-06 00:00:00,Ebolowa,24.35,11.27,936.82
2019-04-07 00:00:00,Ebolowa,32.26,2.37,127.59
2019-04-08 00:00:00,Ebolowa,20.99,11.71,526.94
2019-04-09 00:00:00,Ebolowa,26.38,14.67,586.35
2019-04-10 00:00:00,Ebolowa,31.14,11.19,169.85
2019-04-11 00:00:00,Ebolowa,33.78,12.68,200.78
2019-04-12 00:00:00,Ebolowa,29.87,0.84,998.19
2019-04-13 00:00:00,Ebolowa,25.58,10.72,219.35
2019-04-14 00:00:00,Ebolowa,30.81,5.09,476.02
2019-04-15 00:00:00,Ebolowa,34.58,2.63,204.15
2019-04-16 00:00:00,Ebolowa,29.18,7.61,721.34
2019-04-17 00:00:00,Ebolowa,30.25,11.06,768.8
2019-04-18 00:00:00,Ebolowa,32.75,11.75,767.86
2019-04-19 00:00:00,Ebolowa,26.81,16.71,542.11
2019-04-20 00:00:00,Ebolowa,29.4,6.04,839.84
2019-04-21 00:00:00,Ebolowa,31.42,2.87,129.89
2019-04-22 00:00:00,Ebolowa,33.31,16.95,524.93
2019-04-23 00:00:00,Ebolowa,22.67,8.24,790.47
2019-04-24 00:00:00,Ebolowa,21.64,12.36,107.81
2019-04-25 00:00:00,Ebolowa,24.02,7.27,571.39
2019-04-26 00:00:00,Ebolowa,22.37,7.84,695.4
2019-04-27 00:00:00,Ebolowa,21.78,1.62,209.29
2019-04-28 00:00:00,Ebolowa,28.22,14.86,270.39
2019-04-29 00:00:00,Ebolowa,34.19,0.03,896.93
2019-04-30 00:00:00,Ebolowa,21.52,14.54,531.29
2019-05-01 00:00:00,Ebolowa,29.54,18.65,654.81
2019-05-02 00:00:00,Ebolowa,33.32,18.41,302.58
2019-05-03 00:00:00,Ebolowa,21.28,16.49,696.59
2019-05-04 00:00:00,Ebolowa,24.83,0.25,326.47
2019-05-05 00:00:00,Ebolowa,23.47,2.07,310.89
2019-05-06 00:00:00,Ebolowa,29.36,9.1,279.6
2019-05-07 00:00:00,Ebolowa,25.2,7.76,523.81
2019-05-08 00:00:00,Ebolowa,32.56,6.7,558.73
2019-05-09 00:00:00,Ebolowa,25.05,1.23,711.01
2019-05-10 00:00:00,Ebolowa,20.68,10.57,351.47
2019-05-11 00:00:00,Ebolowa,33.72,8.3,138.08
2019-05-12 00:00:00,Ebolowa,27.8,14.43,805.88
2019-05-13 00:00:00,Ebolowa,34.81,12.52,592.27
2019-05-14 00:00:00,Ebolowa,30.35,4.58,298.9
2019-05-15 00:00:00,Ebolowa,24.88,19.29,346.61
2019-05-16 00:00:00,Ebolowa,27.3,7.17,668.29
2019-05-17 00:00:00,Ebolowa,30.39,1.46,626.15
2019-05-18 00:00:00,Ebolowa,32.23,11.94,688.3
2019-05-19 00:00:00,Ebolowa,30.03,12.65,862.11
2019-05-20 00:00:00,Ebolowa,22.6,11.69,434.56
2019-05-21 00:00:00,Ebolowa,20.49,0.56,765.54
2019-05-22 00:00:00,Ebolowa,25.35,3.67,348.8
2019-05-23 00:00:00,Ebolowa,30.81,1.82,488.89
2019-05-24 00:00:00,Ebolowa,30.92,11.8,201.17
2019-05-25 00:00:00,Ebolowa,31.46,9.91,451.59
2019-05-26 00:00:00,Ebolowa,30.13,14.68,692.88
2019-05-27 00:00:00,Ebolowa,30,5.17,121.81
2019-05-28 00:00:00,Ebolowa,20.18,19.13,546.09
2019-05-29 00:00:00,Ebolowa,25.82,15.88,819.89
2019-05-30 00:00:00,Ebolowa,20.67,19.28,130.37
2019-05-31 00:00:00,Ebolowa,29.98,16.75,222.56
2019-06-01 00:00:00,Ebolowa,20.93,8.53,407.69
2019-06-02 00:00:00,Ebolowa,28.98,2.69,446.82
2019-06-03 00:00:00,Ebolowa,29.65,10,214.29
2019-06-04 00:00:00,Ebolowa,30.75,16.26,962.07
2019-06-05 00:00:00,Ebolowa,31.6,16.37,639.38
2019-06-06 00:00:00,Ebolowa,31.41,7.59,956.22
2019-06-07 00:00:00,Ebolowa,20.88,1.21,906.63
2019-06-08 00:00:00,Ebolowa,27.52,2.21,403.29
2019-06-09 00:00:00,Ebolowa,20.16,15.36,117.97
2019-06-10 00:00:00,Ebolowa,34.19,0.26,923.8
2019-06-11 00:00:00,Ebolowa,27.64,11.42,199.53
2019-06-12 00:00:00,Ebolowa,24.57,5.11,918.48
2019-06-13 00:00:00,Ebolowa,29.12,1.54,440.83
2019-06-14 00:00:00,Ebolowa,25.04,9.04,275.88
2019-06-15 00:00:00,Ebolowa,21.72,17.53,914.89
2019-06-16 00:00:00,Ebolowa,26.04,2.37,890.84
2019-06-17 00:00:00,Ebolowa,28.34,6.42,102.04
2019-06-18 00:00:00,Ebolowa,20.77,17.05,182.22
2019-06-19 00:00:00,Ebolowa,24.34,16.97,755.95
2019-06-20 00:00:00,Ebolowa,21.53,9.01,165.67
2019-06-21 00:00:00,Ebolowa,28.54,5.55,817.06
2019-06-22 00:00:00,Ebolowa,29.21,7.75,399.89
2019-06-23 00:00:00,Ebolowa,22.14,10.32,977.49
2019-06-24 00:00:00,Ebolowa,22.61,0.17,139.54
2019-06-25 00:00:00,Ebolowa,32.94,9.16,988.01
2019-06-26 00:00:00,Ebolowa,27.23,9.93,899.27
2019-06-27 00:00:00,Ebolowa,24.81,14.77,113.21
2019-06-28 00:00:00,Ebolowa,32.25,19.66,677.58
2019-06-29 00:00:00,Ebolowa,33.61,6,974.54
2019-06-30 00:00:00,Ebolowa,30.46,9.22,766.65
2019-07-01 00:00:00,Ebolowa,24.14,7.18,665.73
2019-07-02 00:00:00,Ebolowa,27.26,11.35,691.37
2019-07-03 00:00:00,Ebolowa,26.49,16.18,759.17
2019-07-04 00:00:00,Ebolowa,28.93,13.68,754.66
2019-07-05 00:00:00,Ebolowa,24.36,4.64,274.78
2019-07-06 00:00:00,Ebolowa,31.47,0.38,842.58
2019-07-07 00:00:00,Ebolowa,29.32,0.33,140.27
2019-07-08 00:00:00,Ebolowa,24.33,8.03,795.77
2019-07-09 00:00:00,Ebolowa,31.62,18.29,749.01
2019-07-10 00:00:00,Ebolowa,29.36,3.88,813.24
2019-07-11 00:00:00,Ebolowa,24.77,9.15,626.32
2019-07-12 00:00:00,Ebolowa,29.12,16.22,947.81
2019-07-13 00:00:00,Ebolowa,26.26,3.64,912.6
2019-07-14 00:00:00,Ebolowa,33.31,9.79,813.3
2019-07-15 00:00:00,Ebolowa,23.71,17.2,229.54
2019-07-16 00:00:00,Ebolowa,30.87,3.11,693.62
2019-07-17 00:00:00,Ebolowa,30.56,6.02,490.97
2019-07-18 00:00:00,Ebolowa,30.74,3.49,614.57
2019-07-19 00:00:00,Ebolowa,22.51,5.51,263.08
2019-07-20 00:00:00,Ebolowa,29.05,15.18,298.09
2019-07-21 00:00:00,Ebolowa,34.85,0.5,335.15
2019-07-22 00:00:00,Ebolowa,24.32,14.75,994.61
2019-07-23 00:00:00,Ebolowa,20.71,18.41,912.14
2019-07-24 00:00:00,Ebolowa,31.8,10.3,379.25
2019-07-25 00:00:00,Ebolowa,30.5,9.61,621.9
2019-07-26 00:00:00,Ebolowa,20.34,4.16,525.99
2019-07-27 00:00:00,Ebolowa,28.29,18.38,798.29
2019-07-28 00:00:00,Ebolowa,25.24,14.48,272.59
2019-07-29 00:00:00,Ebolowa,25.67,14.7,321.19
2019-07-30 00:00:00,Ebolowa,27.61,12.6,885.93
2019-07-31 00:00:00,Ebolowa,34.04,17.39,445.14
2019-08-01 00:00:00,Ebolowa,21.2,18.71,807.63
2019-08-02 00:00:00,Ebolowa,22.19,9.95,423.85
2019-08-03 00:00:00,Ebolowa,22.33,10.37,268.27
2019-08-04 00:00:00,Ebolowa,27.98,1.91,370.61
2019-08-05 00:00:00,Ebolowa,26.42,0.82,228.07
2019-08-06 00:00:00,Ebolowa,22.2,3.55,450.15
2019-08-07 00:00:00,Ebolowa,28.82,6.02,650.06
2019-08-08 00:00:00,Ebolowa,30.47,1,145.22
2019-08-09 00:00:00,Ebolowa,28.97,7.89,871.31
2019-08-10 00:00:00,Ebolowa,33.34,3.51,418.3
2019-08-11 00:00:00,Ebolowa,20.62,14.34,707.88
2019-08-12 00:00:00,Ebolowa,24.18,9.16,638.28
2019-08-13 00:00:00,Ebolowa,32.56,1.81,367.95
2019-08-14 00:00:00,Ebolowa,31.4,14.46,238.75
2019-08-15 00:00:00,Ebolowa,22.49,9.29,976.49
2019-08-16 00:00:00,Ebolowa,22.27,5.46,359.87
2019-08-17 00:00:00,Ebolowa,34.84,13.81,913.43
2019-08-18 00:00:00,Ebolowa,32.52,11.07,459.66
2019-08-19 00:00:00,Ebolowa,34.67,18.88,858.6
2019-08-20 00:00:00,Ebolowa,30.01,15.4,269.63
2019-08-21 00:00:00,Ebolowa,33.53,10.79,941.7
2019-08-22 00:00:00,Ebolowa,26.56,0.47,158
2019-08-23 00:00:00,Ebolowa,24.91,16.11,121.36
2019-08-24 00:00:00,Ebolowa,21.69,13.86,679.92
2019-08-25 00:00:00,Ebolowa,24.47,1.43,413.86
2019-08-26 00:00:00,Ebolowa,31.07,8.55,369.37
2019-08-27 00:00:00,Ebolowa,21.05,9.23,424.68
2019-08-28 00:00:00,Ebolowa,33.55,3.65,893.91
2019-08-29 00:00:00,Ebolowa,21.83,10.9,555.38
2019-08-30 00:00:00,Ebolowa,30.34,14.87,275.91
2019-08-31 00:00:00,Ebolowa,31.97,10.78,100.52
2019-09-01 00:00:00,Ebolowa,22.66,19.12,882.78
2019-09-02 00:00:00,Ebolowa,24.8,18.06,910.8
2019-09-03 00:00:00,Ebolowa,22.87,15.19,702.3
2019-09-04 00:00:00,Ebolowa,20.41,16.14,298.16
2019-09-05 00:00:00,Ebolowa,29.2,14.77,404.73
2019-09-06 00:00:00,Ebolowa,24.7,15.92,379.3
2019-09-07 00:00:00,Ebolowa,33.16,1.21,435.28
2019-09-08 00:00:00,Ebolowa,24.18,7.62,597.65
2019-09-09 00:00:00,Ebolowa,29.62,0.56,979.18
2019-09-10 00:00:00,Ebolowa,27.86,13.68,811.94
2019-09-11 00:00:00,Ebolowa,30.05,0.19,742.06
2019-09-12 00:00:00,Ebolowa,32.05,4.66,321.46
2019-09-13 00:00:00,Ebolowa,30.79,0.43,929.08
2019-09-14 00:00:00,Ebolowa,24.05,11.98,915.09
2019-09-15 00:00:00,Ebolowa,31.96,10.82,767.94
2019-09-16 00:00:00,Ebolowa,32.36,8.43,123.31
2019-09-17 00:00:00,Ebolowa,25.57,3.63,188.65
2019-09-18 00:00:00,Ebolowa,25.99,12.62,557.05
2019-09-19 00:00:00,Ebolowa,21.97,13.17,310.78
2019-09-20 00:00:00,Ebolowa,28.36,17.43,172.82
2019-09-21 00:00:00,Ebolowa,26.9,3.51,747.66
2019-09-22 00:00:00,Ebolowa,28.38,12.33,574.77
2019-09-23 00:00:00,Ebolowa,27.97,14.82,890.19
2019-09-24 00:00:00,Ebolowa,34.23,13.93,984.36
2019-09-25 00:00:00,Ebolowa,28.29,19.68,663.88
2019-09-26 00:00:00,Ebolowa,30.64,3.7,470.82
2019-09-27 00:00:00,Ebolowa,25.87,9.36,447.48
2019-09-28 00:00:00,Ebolowa,20.6,12.77,214.89
2019-09-29 00:00:00,Ebolowa,34.5,16.9,582.73
2019-09-30 00:00:00,Ebolowa,24.18,10.19,960.36
2019-10-01 00:00:00,Ebolowa,32.96,15.55,287.16
2019-10-02 00:00:00,Ebolowa,32.72,18.84,708.48
2019-10-03 00:00:00,Ebolowa,30.37,1.01,794.5
2019-10-04 00:00:00,Ebolowa,30.61,10.34,686.03
2019-10-05 00:00:00,Ebolowa,30.69,19.1,976.83
2019-10-06 00:00:00,Ebolowa,34.48,9.25,258.34
2019-10-07 00:00:00,Ebolowa,29.25,6.74,904.23
2019-10-08 00:00:00,Ebolowa,24.42,5.08,788.41
2019-10-09 00:00:00,Ebolowa,23.88,19.24,402.25
2019-10-10 00:00:00,Ebolowa,24.77,14.11,436.21
2019-10-11 00:00:00,Ebolowa,22.27,15.79,814.72
2019-10-12 00:00:00,Ebolowa,27.21,8.07,265.65
2019-10-13 00:00:00,Ebolowa,28.51,19.79,836.96
2019-10-14 00:00:00,Ebolowa,31.48,13.18,532.05
2019-10-15 00:00:00,Ebolowa,20.08,3.81,909.37
2019-10-16 00:00:00,Ebolowa,21.77,0.53,746.5
2019-10-17 00:00:00,Ebolowa,32.8,9.08,152.89
2019-10-18 00:00:00,Ebolowa,23.92,7.25,383.3
2019-10-19 00:00:00,Ebolowa,21.03,2.89,403.36
2019-10-20 00:00:00,Ebolowa,22.4,15.11,832.15
2019-10-21 00:00:00,Ebolowa,27.62,9.02,462.13
2019-10-22 00:00:00,Ebolowa,22.82,2.71,555.7
2019-10-23 00:00:00,Ebolowa,22,19.77,722.64
2019-10-24 00:00:00,Ebolowa,34.45,15.96,772.86
2019-10-25 00:00:00,Ebolowa,20.51,9.32,898.62
2019-10-26 00:00:00,Ebolowa,34.03,11.29,367.43
2019-10-27 00:00:00,Ebolowa,24.71,0.75,926.72
2019-10-28 00:00:00,Ebolowa,24.61,4.26,314.25
2019-10-29 00:00:00,Ebolowa,22.41,1.19,347.39
2019-10-30 00:00:00,Ebolowa,32.82,13.38,648.25
2019-10-31 00:00:00,Ebolowa,30.37,10.25,648.33
2019-11-01 00:00:00,Ebolowa,20.21,9.16,187.12
2019-11-02 00:00:00,Ebolowa,25.66,10.84,847.49
2019-11-03 00:00:00,Ebolowa,30.56,19.82,571.38
2019-11-04 00:00:00,Ebolowa,25.26,8.67,298.46
2019-11-05 00:00:00,Ebolowa,33,2.73,953.78
2019-11-06 00:00:00,Ebolowa,26.49,15.23,509.01
2019-11-07 00:00:00,Ebolowa,31.55,19.19,460.91
2019-11-08 00:00:00,Ebolowa,32.15,0.58,160.61
2019-11-09 00:00:00,Ebolowa,26.89,16.32,834.09
2019-11-10 00:00:00,Ebolowa,25.92,7.15,901.65
2019-11-11 00:00:00,Ebolowa,21.51,18.01,994.93
2019-11-12 00:00:00,Ebolowa,28.48,2,671.43
2019-11-13 00:00:00,Ebolowa,27.67,16.01,869.96
2019-11-14 00:00:00,Ebolowa,29.47,12.54,514.8
2019-11-15 00:00:00,Ebolowa,34.86,17.96,956.79
2019-11-16 00:00:00,Ebolowa,22.87,3.61,560.68
2019-11-17 00:00:00,Ebolowa,27.15,1.75,850.99
2019-11-18 00:00:00,Ebolowa,30.89,18.8,683.21
2019-11-19 00:00:00,Ebolowa,31.66,15.71,857.15
2019-11-20 00:00:00,Ebolowa,25.21,12.07,590.28
2019-11-21 00:00:00,Ebolowa,27.48,10.61,192.24
2019-11-22 00:00:00,Ebolowa,34.33,8.81,753.98
2019-11-23 00:00:00,Ebolowa,32.62,3.79,155.75
2019-11-24 00:00:00,Ebolowa,21.26,11.75,302.14
2019-11-25 00:00:00,Ebolowa,27.7,15.37,702.15
2019-11-26 00:00:00,Ebolowa,33.35,13.44,365.33
2019-11-27 00:00:00,Ebolowa,34.54,7.72,279.59
2019-11-28 00:00:00,Ebolowa,29.9,12.48,251.07
2019-11-29 00:00:00,Ebolowa,27.39,8.43,778.54
2019-11-30 00:00:00,Ebolowa,31.03,7.17,152.19
2019-12-01 00:00:00,Ebolowa,29.97,16.44,522.64
2019-12-02 00:00:00,Ebolowa,23.21,16.1,373.22
2019-12-03 00:00:00,Ebolowa,28.55,0.86,798
2019-12-04 00:00:00,Ebolowa,22.58,12.11,311.81
2019-12-05 00:00:00,Ebolowa,32.82,3.59,684.27
2019-12-06 00:00:00,Ebolowa,22.93,16.92,532.93
2019-12-07 00:00:00,Ebolowa,25.01,8.38,463.57
2019-12-08 00:00:00,Ebolowa,20.51,6.97,595.26
2019-12-09 00:00:00,Ebolowa,21.34,17.91,284.51
2019-12-10 00:00:00,Ebolowa,20.76,14.11,100.17
2019-12-11 00:00:00,Ebolowa,27.4,1,701.07
2019-12-12 00:00:00,Ebolowa,26.08,17.5,374.92
2019-12-13 00:00:00,Ebolowa,30.97,16.27,975.51
2019-12-14 00:00:00,Ebolowa,30.53,19.59,511.12
2019-12-15 00:00:00,Ebolowa,24.8,1.97,304.38
2019-12-16 00:00:00,Ebolowa,34.56,13.36,788.8
2019-12-17 00:00:00,Ebolowa,33.64,14.27,249.37
2019-12-18 00:00:00,Ebolowa,28,4.64,685.86
2019-12-19 00:00:00,Ebolowa,29.24,7.61,247.9
2019-12-20 00:00:00,Ebolowa,23.35,8.41,583.96
2019-12-21 00:00:00,Ebolowa,21.14,13.53,456.06
2019-12-22 00:00:00,Ebolowa,21.59,2.65,737.27
2019-12-23 00:00:00,Ebolowa,29.64,11.98,688.02
2019-12-24 00:00:00,Ebolowa,25.65,6.08,583.32
2019-12-25 00:00:00,Ebolowa,33.19,8.95,437.28
2019-12-26 00:00:00,Ebolowa,30.85,18.28,408.14
2019-12-27 00:00:00,Ebolowa,28.3,10.12,201.48
2019-12-28 00:00:00,Ebolowa,32.05,1.39,585.69
2019-12-29 00:00:00,Ebolowa,32.23,18.89,453.95
2019-12-30 00:00:00,Ebolowa,23.36,12.78,812.95
2019-12-31 00:00:00,Ebolowa,24.67,12.17,494.73
2020-01-01 00:00:00,Ebolowa,30.37,6.18,185.1
2020-01-02 00:00:00,Ebolowa,32.25,2.97,132.06
2020-01-03 00:00:00,Ebolowa,24.71,7.46,885.97
2020-01-04 00:00:00,Ebolowa,23.23,12.39,454.23
2020-01-05 00:00:00,Ebolowa,29.94,11.22,804.26
2020-01-06 00:00:00,Ebolowa,26.13,3.76,659.43
2020-01-07 00:00:00,Ebolowa,25.69,14.95,799.61
2020-01-08 00:00:00,Ebolowa,30.08,10.88,427.6
2020-01-09 00:00:00,Ebolowa,23.79,15.87,647.69
2020-01-10 00:00:00,Ebolowa,20.23,2.9,924.71
2020-01-11 00:00:00,Ebolowa,34.39,16.61,506.46
2020-01-12 00:00:00,Ebolowa,24.58,19.24,384.54
2020-01-13 00:00:00,Ebolowa,23.31,14.28,349.8
2020-01-14 00:00:00,Ebolowa,20.83,1.95,261.54
2020-01-15 00:00:00,Ebolowa,34.32,16.63,866.4
2020-01-16 00:00:00,Ebolowa,27.48,15.34,925.91
2020-01-17 00:00:00,Ebolowa,26.59,5.12,685.3
2020-01-18 00:00:00,Ebolowa,23.94,3.58,712.04
2020-01-19 00:00:00,Ebolowa,32.9,10.84,845.82
2020-01-20 00:00:00,Ebolowa,25.03,4.53,375.39
2020-01-21 00:00:00,Ebolowa,32.29,17.9,630.57
2020-01-22 00:00:00,Ebolowa,22.85,10.48,893.76
2020-01-23 00:00:00,Ebolowa,31.14,19.55,735.03
2020-01-24 00:00:00,Ebolowa,28.09,11.82,432.63
2020-01-25 00:00:00,Ebolowa,23.37,6.85,875.35
2020-01-26 00:00:00,Ebolowa,27.61,7.11,272.3
2020-01-27 00:00:00,Ebolowa,25.69,19.23,123.28
2020-01-28 00:00:00,Ebolowa,30.33,19.92,838.77
2020-01-29 00:00:00,Ebolowa,34.91,17.16,545.84
2020-01-30 00:00:00,Ebolowa,34.44,15.94,448.57
2020-01-31 00:00:00,Ebolowa,21.54,5.65,272.85
2020-02-01 00:00:00,Ebolowa,27.84,7.02,564.13
2020-02-02 00:00:00,Ebolowa,31.39,10.99,617.07
2020-02-03 00:00:00,Ebolowa,27.67,3.03,278.56
2020-02-04 00:00:00,Ebolowa,34.54,0.78,920.89
2020-02-05 00:00:00,Ebolowa,34.96,1.6,916.28
2020-02-06 00:00:00,Ebolowa,34.05,8.49,598.45
2020-02-07 00:00:00,Ebolowa,27.37,10.91,324.77
2020-02-08 00:00:00,Ebolowa,34.74,18.04,133.82
2020-02-09 00:00:00,Ebolowa,21.28,7.25,869.04
2020-02-10 00:00:00,Ebolowa,34.03,9.81,591.26
2020-02-11 00:00:00,Ebolowa,29.95,7.69,702.08
2020-02-12 00:00:00,Ebolowa,20.38,5.79,540.21
2020-02-13 00:00:00,Ebolowa,23.55,9.23,471.01
2020-02-14 00:00:00,Ebolowa,34.96,5.13,278.56
2020-02-15 00:00:00,Ebolowa,31.76,8.95,513.08
2020-02-16 00:00:00,Ebolowa,22.01,12.32,901.92
2020-02-17 00:00:00,Ebolowa,33.85,1.21,813.36
2020-02-18 00:00:00,Ebolowa,27.76,17.06,178.12
2020-02-19 00:00:00,Ebolowa,28.52,16,332.72
2020-02-20 00:00:00,Ebolowa,25.23,15.63,141.03
2020-02-21 00:00:00,Ebolowa,31.54,15.1,382.63
2020-02-22 00:00:00,Ebolowa,29.69,15.94,362.77
2020-02-23 00:00:00,Ebolowa,32.08,16.21,930.48
2020-02-24 00:00:00,Ebolowa,28.66,13.79,829.37
2020-02-25 00:00:00,Ebolowa,33.58,2.82,281.77
2020-02-26 00:00:00,Ebolowa,28.76,1.84,154.49
2020-02-27 00:00:00,Ebolowa,26.8,12.89,752.08
2020-02-28 00:00:00,Ebolowa,27.58,4.41,578
2020-02-29 00:00:00,Ebolowa,24.63,4.98,275.93
2020-03-01 00:00:00,Ebolowa,20.57,5.87,269.29
2020-03-02 00:00:00,Ebolowa,28.53,15.99,324.33
2020-03-03 00:00:00,Ebolowa,20,10.59,396.77
2020-03-04 00:00:00,Ebolowa,26.5,0.13,610.85
2020-03-05 00:00:00,Ebolowa,31.47,12.65,729.01
2020-03-06 00:00:00,Ebolowa,21.25,2.57,197.32
